Index	a	b	Position	Player	Team	Floor	Points	Ceiling	SD	Uncertainty	VOR	"Drop Off"	Tier	ADP	AAV
254			RB	Brandon Bolden	LVR	2.91	4.27	4.91	0.156	1	-4.72	0.02	13
255			RB	Darrel Williams	ARI	1.87	4.25	9.82	2.85	99	-4.74	0.0225	13
256			RB	Zack Moss	BUF	3.29	4.23	5.17	0.46	18	-4.76	0.195	14
257			QB	Baker Mayfield	CAR	10.6	11.8	13	1.5	74	-4.82	0.233	9
258			RB	Tyler Allgeier	ATL	2.22	4.03	5.19	0.906	61	-4.96	0.398	14
259			QB	Cooper Rush	DAL	10.2	11.6	12.7	1.32	62	-5.06	6.84	10
260			RB	Boston Scott	PHI	1.92	3.63	5.36	0.568	28	-5.36	0.218	14
261			WR	Kenny Golladay	NYG	0.706	2.47	4.87	1.82	96	-5.47	0.0675	16
262			WR	Chris Godwin	TB	0.0863	2.4	8.3	0.138	3	-5.54	0	16
263			RB	Rachaad White	TB	2.44	3.42	4.41	0.741	46	-5.57	0.198	15
264			RB	Kenyan Drake	BAL	2.44	3.22	4.57	0.918	62	-5.77	0.0792	15
265			RB	Isiah Pacheco	KC	1.56	3.14	5.35	0.46	18	-5.85	0.0305	15
266			RB	Sony Michel	LAC	1.65	3.11	4.03	0.557	25	-5.88	0.249	15
267			RB	Samaje Perine	CIN	1.92	2.86	4.35	1.55	87	-6.13	0.0485	15
268			RB	Travis Homer	SEA	1.75	2.81	3.61	0.814	52	-6.18	0.14	15
269			RB	Marlon Mack	FA	0.856	2.67	4.52	2.41	99	-6.32	0.135	16
270			RB	Jordan Mason	SF	1.08	2.54	3.56	0.567	27	-6.46	0.08	16
271			RB	Joshua Kelley	LAC	1.8	2.46	3.35	0.4	15	-6.54	0.0625	16
272			RB	DOnta Foreman	CAR	1.16	2.39	3.69	1.18	75	-6.6	0.292	16
273			RB	Justice Hill	BAL	0.886	2.1	3.1	0.73	44	-6.89	0.002	16
274			RB	Craig Reynolds	DET	0.671	2.1	3.1	0.391	14	-6.89	0.302	16
275			RB	Tony Jones	NO	0.999	1.8	2.52	0.735	45	-7.19	0.946	17
276			RB	Myles Gaskin	MIA	0.468	0.85	3.78	0.334	10	-8.14	0	17
277			QB	Kellen Mond	CLE	4.78	4.78	4.78			-11.9	3.35	11
278			QB	Mike White	NYJ	0.812	1.43	3.02	0	1	-15.2	0.482	11
279			QB	Taylor Heinicke	WAS	0.617	0.944	2.78	0.29	9	-15.7	0.0065	11
280			QB	Tyler Huntley	BAL	0.768	0.938	2.71	0.148	3	-15.7	0	11
